timestamp,Basel Temperature Max,Basel Temperature Min,Basel Temperature Mean
20140313T0000,17.990528,7.0605288,12.256779
20140314T0000,18.580528,8.910529,13.352195
20140315T0000,14.730529,6.3305287,10.907612
20140316T0000,16.610529,8.570529,11.943863
20140317T0000,18.79053,4.5605288,12.081363
20140318T0000,20.29053,9.030529,13.962611
20140319T0000,15.130529,6.7405286,11.230111
20140320T0000,20.89053,5.9305286,12.777612
20140321T0000,21.510529,7.3405285,15.064279
20140322T0000,13.830529,6.7405286,10.221779
20140323T0000,9.040529,4.3605285,6.6696954
20140324T0000,7.9005284,3.0305285,5.124695
20140325T0000,11.390529,0.24052864,6.1117797
20140326T0000,11.530529,0.48052865,6.2355294
20140327T0000,14.160529,3.8705285,9.266362
20140328T0000,17.72053,5.0305285,11.56928
20140329T0000,19.500528,5.9005284,12.441363
20140330T0000,21.740528,5.9305286,14.021362
20140331T0000,21.000528,10.420529,15.99303
20140401T0000,21.280529,10.780529,16.421366
20140402T0000,23.520529,12.470529,17.416779
20140403T0000,24.40053,12.760529,18.03678
20140404T0000,21.580528,10.820529,16.661364
20140405T0000,17.73053,13.070529,15.272197
20140406T0000,20.360529,12.660529,16.350113
20140407T0000,24.21053,10.700529,17.793446
20140408T0000,17.45053,8.180529,13.654696
20140409T0000,15.750529,6.3605285,11.252613
20140410T0000,19.64053,6.1005287,13.439278
20140411T0000,22.260529,9.140529,15.956363
20140412T0000,21.160528,10.070529,15.919278
20140413T0000,19.23053,11.380529,15.165528
20140414T0000,16.240528,7.4205284,12.258446
20140415T0000,12.070529,3.2105286,7.8134446
20140416T0000,15.210529,3.3705285,9.233028
20140417T0000,17.45053,3.0205286,10.847196
20140418T0000,12.710529,5.0705285,9.190112
20140419T0000,18.090528,3.8505285,10.452612
20140420T0000,19.29053,6.2605286,13.789697
20140421T0000,18.010529,10.100529,13.253863
20140422T0000,20.20053,10.390529,15.605531
20140423T0000,21.190529,11.630529,16.65053
20140424T0000,23.160528,13.280529,18.083864
20140425T0000,20.97053,11.410529,15.605947
20140426T0000,20.340528,10.860529,15.257611
20140427T0000,16.840528,9.940529,13.045947
20140428T0000,13.350529,9.000529,11.00928
20140429T0000,16.990528,8.8005295,12.598862
20140430T0000,17.31053,9.440529,13.052196
20140501T0000,15.540529,10.450529,12.770946
20140502T0000,15.310529,9.720529,12.441779
20140503T0000,14.710529,8.280529,11.115529
20140504T0000,17.45053,4.3105288,11.177196
20140505T0000,22.04053,6.0605288,14.766364
20140506T0000,22.770529,9.940529,16.960112
20140507T0000,17.47053,12.640529,15.437199
20140508T0000,21.170528,10.930529,16.52553
20140509T0000,20.23053,13.0505295,16.640945
20140510T0000,21.350529,9.860529,16.737612
20140511T0000,15.640529,9.240529,12.660947
20140512T0000,13.720529,8.080529,10.492196
20140513T0000,12.140529,8.130529,9.862614
20140514T0000,14.0505295,8.070529,10.681779
20140515T0000,14.190529,6.8705287,10.5938635
20140516T0000,19.89053,7.6005287,13.780529
20140517T0000,17.14053,9.000529,13.797612
20140518T0000,21.71053,7.1805286,15.620526
20140519T0000,23.240528,11.570529,17.960947
20140520T0000,25.04053,5.9505286,17.940947
20140521T0000,26.750528,13.0505295,20.461777
20140522T0000,26.270529,10.100529,18.35303
20140523T0000,21.530529,12.540529,16.194696
20140524T0000,20.05053,11.440529,15.970528
20140525T0000,22.340528,9.250529,17.418447
20140526T0000,18.360529,14.440529,16.343863
20140527T0000,14.840529,12.640529,13.720111
20140528T0000,18.030529,11.740529,14.862197
20140529T0000,19.73053,12.890529,15.662612
20140530T0000,18.48053,12.8005295,15.397611
20140531T0000,19.96053,10.980529,15.390946
20140601T0000,21.90053,12.230529,17.011778
20140602T0000,20.47053,13.390529,16.851364
20140603T0000,21.65053,12.850529,17.29428
20140604T0000,20.37053,11.670529,16.054277
20140605T0000,21.270529,10.600529,16.178446
20140606T0000,28.270529,11.230529,21.013865
20140607T0000,31.750528,18.62053,25.090944
20140608T0000,32.61053,18.72053,26.560946
20140609T0000,35.62053,21.280529,27.69928
20140610T0000,33.37053,18.65053,26.983032
20140611T0000,30.90053,18.31053,24.608862
20140612T0000,29.21053,16.760529,23.596779
20140613T0000,27.170528,16.240528,21.780947
20140614T0000,23.31053,12.930529,18.752195
20140615T0000,23.47053,10.770529,17.88886
20140616T0000,23.38053,10.030529,17.882196
20140617T0000,21.760529,12.590529,17.571363
20140618T0000,23.660528,13.000529,19.111778
20140619T0000,24.72053,13.410529,19.43803
20140620T0000,21.40053,14.910529,18.462614
20140621T0000,24.330528,11.920529,18.50553
20140622T0000,27.500528,14.290529,20.985113
20140623T0000,26.89053,14.810529,20.329279
20140624T0000,23.87053,16.05053,19.486364
20140625T0000,23.12053,13.910529,18.588446
20140626T0000,23.270529,11.660529,18.535948
20140627T0000,26.170528,14.510529,20.763863
20140628T0000,29.180529,16.340528,21.355112
20140629T0000,19.420528,13.140529,16.600111
20140630T0000,19.70053,12.830529,15.8630295
20140701T0000,24.330528,10.990529,18.702196
20140702T0000,22.000528,13.590529,17.50553
20140703T0000,28.45053,12.900529,21.317194
20140704T0000,31.48053,16.89053,23.046364
20140705T0000,25.330528,17.38053,21.32053
20140706T0000,31.440529,17.490528,24.27803
20140707T0000,24.170528,16.580528,19.485111
20140708T0000,16.20053,12.930529,14.639695
20140709T0000,17.20053,12.140529,13.615113
20140710T0000,17.830528,11.970529,14.780526
20140711T0000,19.940529,16.37053,17.94428
20140712T0000,20.340528,15.780529,17.95678
20140713T0000,21.490528,15.340529,18.707193
20140714T0000,21.670528,15.400529,18.658865
20140715T0000,25.70053,14.160529,20.44803
20140716T0000,28.240528,16.72053,23.369696
20140717T0000,30.410528,17.81053,24.63595
20140718T0000,32.50053,18.63053,25.47803
20140719T0000,34.16053,18.660528,27.078028
20140720T0000,28.440529,17.340528,22.163445
20140721T0000,22.63053,16.840528,19.006361
20140722T0000,22.080528,16.690529,19.580946
20140723T0000,28.160528,16.82053,22.13678
20140724T0000,26.770529,15.3005295,21.456778
20140725T0000,27.62053,17.20053,22.647196
20140726T0000,20.88053,17.23053,19.207197
20140727T0000,26.22053,15.710529,21.380945
20140728T0000,23.530529,14.240529,19.173864
20140729T0000,19.87053,13.930529,16.947615
20140730T0000,21.000528,15.900529,18.376364
20140731T0000,26.020529,16.590528,21.242197
20140801T0000,28.020529,16.750528,22.698446
20140802T0000,25.20053,18.54053,21.660112
20140803T0000,22.81053,17.48053,20.184696
20140804T0000,23.690529,16.65053,20.167614
20140805T0000,24.05053,16.240528,19.667612
20140806T0000,24.260529,14.260529,19.23303
20140807T0000,23.80053,16.63053,20.188448
20140808T0000,27.22053,16.080528,22.000528
20140809T0000,25.190529,17.750528,21.922195
20140810T0000,32.310528,19.07053,24.87678
20140811T0000,23.64053,18.010529,20.828028
20140812T0000,22.750528,15.890529,19.869696
20140813T0000,19.06053,14.280529,16.243448
20140814T0000,18.39053,12.390529,15.563445
20140815T0000,18.21053,12.790529,15.202611
20140816T0000,18.940529,12.620529,15.407193
20140817T0000,22.510529,11.540529,17.404696
20140818T0000,22.010529,14.650529,18.144281
20140819T0000,21.22053,13.840529,17.269695
20140820T0000,19.160528,11.940529,16.150946
20140821T0000,20.89053,13.420529,17.018862
20140822T0000,21.100529,13.730529,17.688864
20140823T0000,19.160528,11.850529,15.623445
20140824T0000,19.31053,11.620529,15.256779
20140825T0000,19.660528,12.710529,15.878028
20140826T0000,20.48053,16.05053,18.606781
20140827T0000,19.910528,14.480529,17.50053
20140828T0000,24.79053,12.990529,19.23928
20140829T0000,22.420528,16.65053,19.086363
20140830T0000,23.71053,15.280529,19.253447
20140831T0000,18.410528,13.5505295,16.742615
20140901T0000,18.72053,12.030529,14.922614
20140902T0000,20.180529,10.100529,15.215114
20140903T0000,21.660528,9.520529,16.259275
20140904T0000,24.04053,13.820529,19.333447
20140905T0000,25.270529,16.610529,20.997196
20140906T0000,24.910528,16.930529,20.809278
20140907T0000,24.80053,16.31053,20.670115
20140908T0000,26.420528,16.500528,21.41636
20140909T0000,24.500528,17.31053,20.440947
20140910T0000,21.95053,12.860529,17.705946
20140911T0000,19.670528,10.440529,14.368861
20140912T0000,16.660528,9.980529,13.487193
20140913T0000,20.180529,12.040529,16.36678
20140914T0000,23.030529,9.240529,15.820111
20140915T0000,23.32053,10.940529,17.63511
20140916T0000,24.56053,16.56053,20.184694
20140917T0000,25.500528,14.610529,20.483864
20140918T0000,25.57053,18.23053,21.72553
20140919T0000,25.30053,16.55053,19.88553
20140920T0000,23.39053,16.87053,19.59553
20140921T0000,22.110529,12.460529,16.693447
20140922T0000,16.610529,9.630529,12.906779
20140923T0000,19.610529,6.4305286,12.460111
20140924T0000,20.420528,6.4105287,13.663445
20140925T0000,17.410528,11.860529,14.291779
20140926T0000,20.180529,9.930529,14.908862
20140927T0000,22.270529,10.890529,16.193861
20140928T0000,24.38053,11.160529,18.274698
20140929T0000,24.690529,15.840529,19.557611
20140930T0000,21.29053,15.380529,18.479279
20141001T0000,20.750528,14.610529,17.632612
20141002T0000,21.56053,12.100529,16.303864
20141003T0000,22.07053,10.770529,15.531362
20141004T0000,21.32053,9.350529,16.164694
20141005T0000,20.920528,13.660529,16.85553
20141006T0000,21.31053,12.030529,15.381778
20141007T0000,22.690529,13.340529,17.901361
20141008T0000,24.12053,14.610529,19.89678
20141009T0000,24.190529,11.620529,18.668863
20141010T0000,19.81053,14.280529,17.037195
20141011T0000,18.70053,13.080529,15.428031
20141012T0000,22.020529,11.240529,16.374277
20141013T0000,20.97053,13.590529,16.722612
20141014T0000,20.030529,11.080529,15.690948
20141015T0000,20.90053,13.010529,17.078861
20141016T0000,20.22053,14.500529,17.316364
20141017T0000,19.65053,11.810529,17.208027
20141018T0000,23.30053,9.170529,15.677613
20141019T0000,23.010529,14.480529,18.259695
20141020T0000,22.910528,15.360529,18.604279
20141021T0000,19.420528,8.100529,15.110944
20141022T0000,9.940529,5.6105285,7.7842784
20141023T0000,12.220529,5.3405285,8.629279
20141024T0000,15.040529,3.0405285,9.124278
20141025T0000,14.850529,8.040529,11.525113
20141026T0000,17.23053,9.400529,13.392615
20141027T0000,16.71053,6.6105285,11.266362
20141028T0000,15.890529,5.6005287,10.563863
20141029T0000,16.30053,7.7305284,11.661363
20141030T0000,17.500528,10.180529,13.273861
20141031T0000,19.510529,8.660529,13.4480295
20141101T0000,19.56053,11.450529,14.85928
20141102T0000,18.100529,9.920529,13.572197
20141103T0000,17.910528,9.210529,13.913029
20141104T0000,14.950529,8.930529,12.000946
20141105T0000,8.780529,6.4005284,7.721779
20141106T0000,10.0505295,4.8905287,7.281362
20141107T0000,14.980529,1.5305287,7.7384453
20141108T0000,13.610529,5.0605288,8.825528
20141109T0000,14.890529,3.9005284,9.095113
20141110T0000,11.910529,8.060529,9.58553
20141111T0000,15.620529,6.6805286,10.576779
20141112T0000,13.270529,8.710529,10.110946
20141113T0000,13.460529,7.2805285,10.148028
20141114T0000,15.270529,4.8105288,9.562612
20141115T0000,12.260529,8.220529,9.646363
20141116T0000,13.540529,7.7005286,10.238863
20141117T0000,12.080529,5.3305287,8.871364
20141118T0000,11.030529,5.3005285,8.318445
20141119T0000,10.600529,5.1905284,8.383028
20141120T0000,11.980529,1.1905286,6.5530286
20141121T0000,13.390529,6.9105287,9.591779
20141122T0000,15.0505295,6.6805286,9.9046955
20141123T0000,15.830529,5.5105286,9.530944
20141124T0000,15.370529,8.930529,11.510529
20141125T0000,12.380529,7.6005287,9.22803
20141126T0000,12.620529,6.7405286,9.182612
20141127T0000,13.740529,6.040529,9.295946
20141128T0000,13.260529,4.7605286,7.969279
20141129T0000,7.2705283,1.6605287,3.9476118
20141130T0000,6.7705283,0.37052867,3.2567787
20141201T0000,5.6205287,0.5105286,2.8751118
20141202T0000,4.2805285,1.8305286,3.1709454
20141203T0000,6.1805286,1.8005286,3.603445
20141204T0000,7.2405286,1.8305286,3.9438617
20141205T0000,6.0805287,0.50052863,3.3226125
20141206T0000,5.4305286,2.8505285,4.065945
20141207T0000,4.7105284,2.0805285,3.4646952
20141208T0000,5.4405284,1.6305287,3.9463613
20141209T0000,4.9405284,0.78052866,2.152612
20141210T0000,6.4405284,-0.069471344,3.2796948
20141211T0000,8.220529,3.6105285,6.005945
20141212T0000,11.310529,3.6505284,7.719279
20141213T0000,13.570529,5.6205287,9.918862
20141214T0000,11.810529,9.090529,10.145946
20141215T0000,11.940529,5.1905284,8.963029
20141216T0000,9.100529,4.4205284,6.3238626
20141217T0000,8.430529,4.0505285,6.4055276
20141218T0000,12.400529,7.0105286,10.275947
20141219T0000,13.650529,9.640529,11.465528
20141220T0000,8.290529,4.8905287,6.23303
20141221T0000,7.1805286,1.2705287,4.7513614
20141222T0000,8.3005295,1.3005286,4.541779
20141223T0000,8.680529,3.1505284,5.398029
20141224T0000,9.240529,4.5905285,6.6742783
20141225T0000,8.680529,3.3505285,6.176779
20141226T0000,4.2305284,-0.51947135,1.6388618
20141227T0000,5.3305287,-0.09947134,2.4509451
20141228T0000,1.1305287,-5.5794716,-1.8719715
20141229T0000,0.29052866,-9.249471,-3.9828045
20141230T0000,2.5905285,-3.6394715,-0.114471436
20141231T0000,4.0505285,-1.5694714,0.3367786
20150101T0000,4.2805285,-1.9994713,0.4401119
20150102T0000,6.790529,-0.51947135,2.8217783
20150103T0000,10.510529,0.31052867,5.587612
20150104T0000,9.910529,1.8205286,3.5017786
20150105T0000,6.1205287,-0.93947136,1.4526119
20150106T0000,6.6605287,0.32052866,3.4909456
20150107T0000,7.9205284,2.7705286,4.9092784
20150108T0000,10.520529,2.1405284,7.2305284
20150109T0000,12.470529,6.4205284,9.251362
20150110T0000,15.370529,9.280529,13.185112
20150111T0000,7.9005284,3.6505284,4.977612
20150112T0000,12.150529,2.6905286,6.390112
20150113T0000,12.250529,3.5405285,8.372611
20150114T0000,9.950529,4.2605286,7.5655274
20150115T0000,13.200529,5.2105284,8.743862
20150116T0000,12.610529,5.3205285,8.116778
20150117T0000,5.7505283,-0.7494713,3.5571947
20150118T0000,5.6505284,-1.1194713,1.3696953
20150119T0000,5.5505285,-0.76947135,2.6892786
20150120T0000,3.8805285,1.0805286,2.2255287
20150121T0000,5.9405284,0.40052867,2.287612
20150122T0000,4.4705286,-1.3594713,0.95719534
20150123T0000,3.8505285,0.020528657,2.073445
20150124T0000,3.3105285,-0.76947135,0.89261216
20150125T0000,4.0805287,-0.94947135,1.4434453
20150126T0000,4.0505285,1.3505287,2.7951124
20150127T0000,5.1505284,1.9405286,3.2792788
20150128T0000,6.5705285,1.3405286,3.9184449
20150129T0000,7.3405285,1.5505286,4.8430285
20150130T0000,5.1105285,-0.41947132,2.3926115
20150131T0000,5.2305284,0.53052866,2.5359452
20150201T0000,3.6205285,0.43052867,1.6092786
20150202T0000,3.0505285,-0.26947135,1.2046953
20150203T0000,4.4205284,-1.5894713,1.0138619
20150204T0000,2.5205286,-1.8194714,-0.11655465
20150205T0000,1.6905286,-1.9094714,-0.010304711
20150206T0000,2.1705287,-1.7294713,-0.13738805
20150207T0000,2.5905285,-3.6894715,-1.0282215
20150208T0000,3.3205285,-2.7394714,-0.14030467
20150209T0000,5.6305285,-1.3294713,2.0421953
20150210T0000,6.4505286,-1.8094714,2.2201118
20150211T0000,9.160529,-0.50947136,3.3696954
20150212T0000,11.130529,-0.19947135,5.167195
20150213T0000,11.990529,3.6205285,7.027612
20150214T0000,10.290529,6.0205283,7.8813624
20150215T0000,10.130529,3.1505284,6.6988626
20150216T0000,8.850529,2.0705285,4.607612
20150217T0000,7.5805287,1.3405286,3.4988623
20150218T0000,6.5905285,-0.32947135,2.5330288
20150219T0000,7.7005286,-0.45947134,3.265112
20150220T0000,13.100529,2.7205286,6.250111
20150221T0000,5.8305287,3.3305285,4.430529
20150222T0000,7.0105286,2.4705286,4.360945
20150223T0000,10.870529,0.7705287,5.133862
20150224T0000,7.5305285,3.8105285,5.188028
20150225T0000,8.200529,2.0605285,4.7342787
20150226T0000,10.130529,2.2205286,5.8967786
20150227T0000,6.0105286,2.9005284,4.483445
20150228T0000,7.2205286,0.68052864,3.4113615
20150301T0000,11.600529,2.9405286,8.315529
20150302T0000,11.270529,3.1305285,7.601362
20150303T0000,10.640529,0.39052868,5.931362
20150304T0000,6.9805284,2.5505285,4.4680285
20150305T0000,6.8305287,0.87052864,3.214695
20150306T0000,9.270529,2.1505284,5.1538625
20150307T0000,14.110529,0.78052866,6.829279
20150308T0000,14.960529,4.8205285,10.269695
20150309T0000,14.890529,7.3905287,11.026779
20150310T0000,14.360529,6.6105285,10.363444
20150311T0000,11.140529,2.8005285,8.585112
20150312T0000,10.750529,0.16052866,5.054695
20150313T0000,11.180529,-0.10947134,5.2409453
20150314T0000,10.740529,-0.41947132,4.4730287
20150315T0000,11.310529,0.25052866,5.298445
20150316T0000,15.5505295,2.6705287,8.794278
20150317T0000,17.62053,3.3805285,10.423446
20150318T0000,17.670528,8.470529,12.087195
20150319T0000,14.570529,7.4005284,10.657612
20150320T0000,15.580529,4.1805286,10.04386
20150321T0000,13.150529,5.8605285,9.413029
20150322T0000,12.140529,3.8205285,7.977612
20150323T0000,13.570529,4.5705285,9.136779
20150324T0000,15.660529,5.6005287,10.839695
20150325T0000,11.440529,7.6605287,9.376779
20150326T0000,11.370529,5.0605288,8.110113
20150327T0000,10.940529,3.9905286,7.556778
20150328T0000,14.290529,3.2405286,8.668029
20150329T0000,13.650529,8.840529,10.900112
20150330T0000,10.560529,8.240529,9.255113
20150331T0000,11.920529,7.1205287,9.937196
20150401T0000,7.3205285,3.7305286,5.544279
20150402T0000,9.290529,4.9005284,6.485945
20150403T0000,12.870529,1.4805287,7.290945
20150404T0000,9.080529,4.1605287,6.224695
20150405T0000,9.880529,1.1405287,5.4942794
20150406T0000,9.870529,0.7005287,5.0626125
20150407T0000,12.080529,-0.37947133,6.1488624
20150408T0000,15.370529,2.9605286,9.29303
20150409T0000,19.270529,3.9005284,12.1755295
20150410T0000,20.12053,9.210529,14.587195
20150411T0000,16.660528,9.410529,13.358445
20150412T0000,18.910528,9.480529,14.462196
20150413T0000,19.89053,8.140529,14.588445
20150414T0000,20.55053,9.170529,14.722196
20150415T0000,24.12053,8.760529,16.770111
20150416T0000,21.21053,11.000529,15.811779
20150417T0000,16.72053,10.080529,13.603866
20150418T0000,13.960529,4.7505283,9.9030285
20150419T0000,17.440529,1.9705287,10.024696
20150420T0000,18.56053,4.8005285,11.215115
20150421T0000,21.56053,5.8505287,13.373447
20150422T0000,20.350529,7.0705285,12.9167795
20150423T0000,17.63053,4.5705285,11.619695
20150424T0000,20.55053,5.3505287,14.110112
20150425T0000,19.05053,9.920529,14.264694
20150426T0000,18.330528,11.230529,14.727612
20150427T0000,17.37053,10.030529,13.965528
20150428T0000,13.640529,6.7405286,10.183863
20150429T0000,17.270529,4.2105284,11.546779
20150430T0000,15.430529,8.740529,12.46428
20150501T0000,15.440529,7.5205283,11.669697
20150502T0000,17.170528,8.940529,12.670113
20150503T0000,22.280529,12.750529,17.225111
20150504T0000,22.48053,14.710529,18.440529
20150505T0000,24.110529,13.870529,19.090113
20150506T0000,18.260529,10.220529,14.622195
20150507T0000,17.14053,9.520529,13.461361
20150508T0000,23.55053,10.010529,16.794695
20150509T0000,19.430529,11.390529,15.913029
20150510T0000,21.860529,9.430529,16.29553
20150511T0000,26.160528,11.350529,19.884277
20150512T0000,28.79053,15.390529,22.024282
20150513T0000,25.190529,13.880529,19.594696
20150514T0000,21.090528,11.530529,17.702196
20150515T0000,11.470529,7.9905286,10.14553
20150516T0000,20.840528,8.350529,14.545947
20150517T0000,19.580528,11.790529,15.314693
20150518T0000,22.46053,10.480529,16.090944
20150519T0000,16.21053,10.990529,13.625946
